chrVIII    350122      9.55       5.651
chrXIII    503145     20.34       5.650
chrVI      155508     13.33       5.648
chrXIV      83168      4.80       5.647
chrXI      346399      4.80       5.647
chrXVI     570071      5.70       5.644
chrXIII    587034      5.87       5.644
chrIV      438211      9.20       5.644
chrXIV     207473     10.27       5.643
chrVII     981952      7.56       5.642
chrII      254224     10.38       5.641
chrXVI     774508      2.82       5.640
chrXV      733131     12.35       5.639
chrII      321863      6.54       5.638
chrIII     237091      4.51       5.637
chrV       522486     19.67       5.636
chrX       486696      9.24       5.634
chrVII     405190      6.31       5.634
chrIV      703606     17.18       5.633
chrXVI     499873      3.83       5.632
chrVII      63991      4.84       5.628
chrXII     912146      9.62       5.626
chrVIII    534659      3.60       5.625
chrVII     448355      9.90       5.625
chrII      177398     12.88       5.624
chrXII     851022     11.97       5.620
chrIII     291419      2.81       5.620
chrXI      557407      4.72       5.619
chrVII     234337      4.55       5.617
chrXII     691117      4.83       5.616
chrXIV     418329      5.11       5.615
chrIX      289285      4.94       5.614
chrVIII    129657     12.29       5.612
chrXIII    891987      7.18       5.609
chrXIII    920663      4.71       5.607
chrVI      161038      9.42       5.607
chrXI      313309      4.82       5.605
chrVIII    447633      6.95       5.605
chrVI      117125      4.26       5.605
chrXVI     707889      7.51       5.604
chrXIII    921195      2.97       5.604
chrXIII    707115      3.81       5.603
chrV       106416      4.65       5.602
chrX       541171      2.80       5.600
chrV       432477      5.15       5.598
chrX       542824      2.91       5.596
chrIX      188812      4.70       5.595
chrXV      558957     10.45       5.588
chrXIII    357985      2.85       5.588
chrXI      130784     18.05       5.588
chrX       583336      9.89       5.588
chrIII     193315      7.32       5.588
chrXIII    311991      4.19       5.587
chrV       372644      7.99       5.587
chrII      186303      5.14       5.587
chrIV      943408      3.24       5.586
chrII      317822      4.58       5.585
chrXV      586699      3.35       5.583
chrXI      547387      8.04       5.583
chrXVI     152477      6.14       5.582
chrXII     165961     10.94       5.582
chrXIV     383714      2.79       5.580
chrXIV     287592      2.79       5.580
chrXVI     554787      8.09       5.579
chrXVI     565325      5.02       5.578
chrVII     892191      8.20       5.578
chrXIV      23880      2.90       5.577
chrXVI     495862      8.03       5.576
chrV       502876      8.42       5.576
chrXV      761256      7.19       5.574
chrVII     312233      4.29       5.571
chrXII     880071     16.32       5.570
chrV       270969      9.02       5.568
chrXIV     744358      5.40       5.567
chrVII     156723      3.34       5.567
chrVII     236503     11.41       5.566
chrV       274194      2.95       5.566
chrXII     183395      5.23       5.564
chrXI       49775      5.62       5.564
chrVI        8704      2.78       5.560
chrXVI     347091      3.28       5.559
chrXVI     321178      3.28       5.559
chrII      276975      7.95       5.559
chrII       17727      3.78       5.559
chrXVI     706487     10.06       5.558
chrV       214565      9.06       5.558
chrXI      190938      7.28       5.557
chrIV     1087001      5.39       5.557
chrXVI     607764      4.22       5.553
chrXI      148560      5.72       5.553
chrX       352742      5.72       5.553
chrXV      524721     15.43       5.550
chrXII     517968      3.33       5.550
chrII       49002      9.71       5.549
chrVII     946284      3.55       5.547
chrXI      155012     10.76       5.546
chrVIII    364028     14.03       5.545
chrXIV     747263      3.27       5.542
chrXV      775434      2.77       5.540
chrIV       14222      2.77       5.540
chrXIV     744181      5.76       5.538
chrXII     502748     16.06       5.538
chrVII     374815      6.09       5.536
chrXIV     164602      3.93       5.535
chrX        83768      5.70       5.534
chrII      330034      9.79       5.531
chrXIII    692962      9.07       5.530
chrXVI     250897      4.81       5.529
chrXIV     135449      3.15       5.526
chrXIV     387224      4.25       5.519
chrXV       59035      7.78       5.518
chrIX      113112      8.55       5.516
chrXIV     723133      3.75       5.515
chrIV      158572      5.79       5.514
chrXIV     554784      4.74       5.512
chrVII     392404     10.25       5.511
chrXV      922702     10.69       5.510
chrXII     522085      6.39       5.509
chrIV     1076212      3.14       5.509
chrIV     1466368      3.69       5.507
chrXIV     565086      9.03       5.506
chrVII     364526      4.68       5.506
chrV       330331      4.79       5.506
chrV       148368      5.89       5.505
chrXIV     226783      7.54       5.504
chrIV      351023      6.66       5.504
chrXVI     291067      2.75       5.500
chrXIV      52663      4.95       5.500
chrXIV     456620      9.46       5.500
chrXIII    706537      6.27       5.500
chrXII     771517     13.20       5.500
chrXII     434636      3.63       5.500
chrVII     946134      2.75       5.500
chrIX       61572     10.72       5.497
chrXI      456800      6.87       5.496
chrVII       6542      5.88       5.495
chrVII      91210      3.90       5.493
chrX       378911     12.96       5.492
chrI        16052      3.02       5.491
chrVII     689783      8.29       5.490
chrVI       16730      2.80       5.490
chrXIII    782643      4.83       5.489
chrXVI     191599      6.97       5.488
chrX       514854     12.73       5.487
chrXIV     330483     11.41       5.486
chrX       391247      4.06       5.486
chrI        57338      7.13       5.485
chrVIII    392948     11.24       5.483
chrII      739442     13.98       5.482
chrXIV     160369      2.85       5.481
chrXVI     153496      2.74       5.480
chrIV      791485      2.74       5.480
chrIV      784059      6.85       5.480
chrI       225882      2.74       5.480
chrV        39618      6.30       5.478
chrIII     205360      5.04       5.478
chrV       146753      9.36       5.474
chrIII     280133      5.31       5.474
chrX       187276     10.23       5.471
chrVIII    429841     14.06       5.471
chrIV      609924      8.48       5.471
chrXIII    574297     11.26       5.466
chrIV      497196     11.15       5.466
chrVII     174740      9.18       5.464
chrXIV      40818      7.43       5.463
chrXII     423283     11.47       5.462
chrX        21305      5.08       5.462
chrVII     924719      4.75       5.460
chrXIII    494598      9.06       5.458
chrIII     287567     12.98       5.454
chrXI      483065      6.81       5.448
chrV       521837      6.21       5.447
chrV       106714      8.77       5.447
chrXII     155989      8.55       5.446
chrIV       52452      5.01       5.446
chrXVI      58641      3.92       5.444
chrXII     408759     15.57       5.444
chrV       562253      5.39       5.444
chrI       175522     10.61       5.441
chrXII     222408      2.72       5.440
chrV       382030      6.31       5.440
chrXII    1066719      9.68       5.438
chrV       306660      6.96       5.438
chrIV     1294385      4.35       5.437
chrXIII    502793      8.86       5.436
chrVIII    353615      3.75       5.435
chrXV       53255      3.26       5.433
chrXI      248242      6.79       5.432
chrXV     1089108      3.15       5.431
chrIV      489514      3.53       5.431
chrXI       15231      5.05       5.430
chrXIII    421489      9.50       5.429
chrXIV     554628      9.39       5.428
chrIX      142278      6.24       5.426
chrXVI     514241      2.71       5.420
chrXII      40354      2.71       5.420
chrX       226716      2.71       5.420
chrVII      13785      9.05       5.419
chrI        90211      5.69       5.419
chrIV       86406      9.59       5.418
chrXVI     538081      7.58       5.414
chrII      623792      9.04       5.413
chrXIII     44372     21.64       5.410
chrVII      10179      5.03       5.409
chrIV       11043      3.19       5.407
chrIV      580859      5.08       5.404
chrIV      853786     10.75       5.402
chrX       581594      8.37       5.400
chrX       203865      2.70       5.400
chrX       186946      2.70       5.400
chrIV      482775      4.59       5.400
chrII      741335      8.64       5.400
chrII      263065      2.70       5.400
chrVII     299549     12.52       5.397
chrXIV     742152      4.80       5.393
chrIV      943070      9.76       5.392
chrII      487983      8.95       5.392
chrIII      17304     10.13       5.388
chrII      558883      5.44       5.386
chrVII     404432      6.03       5.384
chrXIV     381958      3.23       5.383
chrXVI     767766      2.96       5.382
chrII      321438      5.22       5.381
chrXII     381036      8.93       5.380
chrXIV      83492     10.65       5.379
chrX        45885      4.14       5.377
chrXII     626912     11.02       5.376
chrXVI     590188      6.02       5.375
chrIV     1386990     11.61       5.375
chrIV     1093527      5.32       5.374
chrIV      671426      8.22       5.373
chrXV      478358     12.56       5.368
chrVI      161882      8.21       5.366
chrIV      743789      7.03       5.366
chrIV      281496      8.10       5.364
chrIV     1074840      9.28       5.364
chrII      315272      4.88       5.363
chrXV      195654     14.26       5.361
chrX       317471     11.74       5.361
chrIV      275587     11.15       5.361
chrXIII     97476      2.68       5.360
chrIV      887213      5.36       5.360
chrII      691687      7.02       5.359
chrIX      363222      7.18       5.358
chrIV     1111961      6.16       5.357
chrXII     849674      3.91       5.356
chrIV     1357566      3.32       5.355
chrXIII    267124      5.30       5.354
chrVII      73155      8.78       5.354
chrVII     420972      4.39       5.354
chrV       500637      4.55       5.353
chrXIV     434852      6.10       5.351
chrIII     191058     10.22       5.351
chrXVI     360204      7.65       5.350
chrXI      196353     10.16       5.347
chrII      127517      2.94       5.345
chrX        59326      5.77       5.343
chrXI      146477     11.53       5.338
chrXVI     371128      6.35       5.336
chrXII     958572      6.51       5.336
chrIV      159141      6.03       5.336
chrI       154715      7.95       5.336
chrXVI     774659      4.48       5.333
chrXII     833627      4.96       5.333
chrXIII    242047      7.89       5.331
chrX       423634      9.17       5.331
chrXIII    619466      3.09       5.328
chrX       676586      9.43       5.328
chrIII     131067      9.91       5.328
